track_id,label
62591,5
73335,0
111220,4
150287,3
122106,1
21400,6
68841,2
55289,6
51278,6
108017,4
132118,3
142572,5
89484,2
107594,2
31888,5
1195,2
141173,7
125315,0
21995,6
123986,3
54481,5
110082,3
43691,1
1249,1
47894,6
75427,3
114532,4
11765,3
129915,3
142568,5
11262,0
38775,5
82892,2
107597,2
123935,0
38323,5
24216,1
12353,2
46854,6
91790,2
59374,7
620,2
106952,7
40851,0
110230,1
118950,4
42031,5
107435,0
7482,3
48446,6
48046,1
55120,3
32334,6
124179,4
126884,4
131901,2
74302,1
30090,1
122472,7
1689,5
5191,6
113971,0
42475,7
65780,0
69949,7
119579,1
26007,3
131552,7
38879,1
126226,1
26020,3
66537,7
67361,6
90826,6
95248,7
136324,0
4232,5
115817,1
56028,0
110452,5
85592,6
109925,0
142579,5
55102,3
35549,6
129997,7
129904,3
64788,6
131899,2
125298,0
122633,4
102092,1
109276,1
84486,0
75418,3
129925,5
115765,7
58116,6
69792,1
129439,2
53727,5
11951,1
83954,1
36097,0
73777,5
122621,4
10669,7
80389,4
148217,2
98619,3
121570,7
57936,1
39660,6
12513,2
129919,3
111371,6
107950,5
52409,0
119715,7
24432,3
83913,1
49068,1
122357,2
129926,5
47826,1
28375,1
108502,7
142569,5
118507,1
54437,5
86793,0
83718,3
67765,2
64008,6
93867,7
116528,4
75381,3
61814,7
30690,1
44948,5
1687,5
119828,4
58140,2
36618,6
122806,6
33461,7
127498,4
145432,4
125614,4
97406,1
133535,4
35541,7
129056,6
139775,4
108969,7
73658,2
117629,2
92947,4
55100,3
106570,7
61820,7
86623,2
111393,6
118674,2
38822,5
112528,7
26298,6
127722,2
114235,4
139638,1
127798,1
139523,2
121251,7
82464,7
12537,6
114556,0
129186,4
84142,1
139520,2
141877,7
107178,5
12146,6
141564,3
80515,4
91623,0
825,7
14601,5
79995,2
125680,4
138069,6
131797,4
141074,4
57440,1
106937,2
11306,7
55287,6
26859,0
137484,1
129876,5
142128,7
52035,6
138355,7
84057,1
59679,5
96901,1
59683,5
75441,4
112133,1
130964,2
93868,7
24915,1
89212,1
131984,4
5376,2
81814,4
134937,5
149775,1
125618,4
146989,1
139862,1
113788,4
98556,3
142381,4
139993,0
132790,6
110689,0
42018,0
58170,6
149417,7
119939,3
90278,1
75442,4
127914,6
126105,6
58053,1
11784,3
24362,5
113950,2
118952,4
127184,6
110927,2
128472,4
22477,6
58063,1
52121,5
84195,0
47100,6
122808,6
104065,6
139226,0
113263,5
124913,0
126243,4
123970,3
120305,4
112318,7
126320,4
129375,6
1040,7
56688,5
138215,3
44805,6
86262,7
107506,7
6677,1
136322,0
12488,2
143220,7
32756,2
91181,5
132793,6
49847,2
41310,2
71507,0
75393,3
26017,3
50446,7
97548,0
51006,5
80775,5
24515,1
139522,2
47662,2
95309,7
29044,0
127878,1
88869,2
24912,1
114372,4
30702,1
128500,2
121450,0
145918,0
71620,7
89859,3
119571,7
54062,2
71158,3
139990,0
138351,7
55710,7
126319,4
11504,2
28376,1
55291,6
57435,6
75425,3
85595,6
120772,4
1039,7
108505,7
112770,0
81436,4
91098,2
54719,0
120105,6
36560,6
53863,0
54433,5
56495,3
131439,6
62533,5
51776,4
138311,7
87644,0
125823,4
3906,2
125189,2
49478,3
46158,0
109538,0
116526,4
124181,4
37779,1
97279,4
110437,2
112468,3
47192,1
59671,5
145464,0
126520,1
62163,6
126241,4
55718,7
25378,0
107591,2
132794,6
36961,6
118739,2
87151,7
3763,7
150078,5
144943,6
134077,2
6607,3
11942,0
139532,4
129406,5
126887,4
123980,3
121321,3
49401,1
113025,6
57943,1
52522,7
97690,7
116467,4
62531,5
123001,0
119583,1
87096,4
57630,1
88868,2
148235,2
54019,1
75415,3
99392,5
144473,2
98549,3
69833,3
144547,2
94101,7
102114,1
72928,1
72477,0
122625,4
15476,1
27613,5
131792,4
16994,7
84777,0
122804,6
91130,1
61174,3
114294,0
64091,1
94026,7
138022,4
43699,5
148586,6
125812,4
123002,0
17462,7
121595,0
136404,7
48865,1
143941,4
62526,5
69763,2
34263,1
75764,0
140576,7
103519,4
122456,0
69200,0
94423,6
17637,5
122935,2
27550,6
147085,1
124175,4
143532,0
94411,0
9846,1
56470,5
19438,3
79606,0
18146,6
69303,1
14586,4
145917,0
133978,4
145755,0
112584,1
56520,2
52632,0
56689,5
37920,0
134486,6
3707,2
107432,0
49845,2
193,2
140621,3
84291,7
105713,2
93917,4
14208,0
34996,1
16158,6
62337,7
11776,3
148215,2
59725,5
134084,2
119187,6
64594,1
126230,4
105414,0
54436,5
52508,2
72783,3
145610,7
125814,4
56801,0
40182,1
43021,5
99390,5
75784,7
134793,4
122671,4
32882,3
137175,4
120469,0
91317,3
120327,4
81623,4
94634,6
108342,0
118070,0
75396,3
123641,3
147087,1
68894,0
41018,5
145742,3
45514,2
124477,6
114266,3
125612,4
64629,3
108306,2
36615,6
104064,6
115935,2
127193,2
46160,0
132449,2
83438,2
60871,5
45390,4
19759,6
57417,0
27798,0
24217,1
36987,3
3266,2
85027,7
120467,0
83908,1
122623,4
111387,6
84136,1
106951,7
87194,6
73675,2
111216,1
546,2
56471,5
88877,2
75443,4
80834,0
69826,3
126318,4
13201,3
96400,7
92887,1
35534,7
120515,4
1686,5
25795,5
127660,4
47835,6
115293,4
92564,0
81988,4
107125,0
129927,5
111182,2
108503,7
93940,0
107851,2
56803,0
112211,4
105145,7
64592,5
66689,0
72073,0
100536,0
14365,3
58070,1
127278,6
120109,6
152418,5
58543,7
137901,3
105672,0
60994,1
110438,2
98228,0
81365,1
119574,7
43589,5
125815,4
33477,1
47071,0
132448,0
55831,5
86081,1
143989,7
47195,1
127663,4
59449,6
105411,0
17132,2
123458,4
118223,1
109357,7
120323,4
19760,6
7490,3
120183,6
14589,4
120177,2
71694,3
96168,5
144216,3
127520,4
29750,1
133561,4
47868,2
120178,2
49846,2
75403,3
91184,5
69205,0
114536,4
17605,5
137054,0
21859,7
44820,5
27855,2
14588,4
4784,7
141568,3
148519,6
125187,2
113935,6
14539,3
38354,5
73564,0
50955,4
13768,3
24717,5
96946,6
137563,1
47074,0
21403,6
87193,6
148510,6
10376,1
118920,0
37147,7
119725,2
6332,5
100544,0
86443,7
87192,6
92206,5
131325,4
132773,0
22480,6
90027,1
37911,4
110260,3
38825,5
69767,2
116872,2
69727,7
55480,1
4682,3
113342,2
123966,3
114410,7
12530,6
85309,6
32435,0
28546,0
36992,3
52859,1
116447,2
93941,0
94102,7
67332,6
6376,5
148231,2
12179,6
97960,0
77517,1
116706,2
147022,3
78847,3
4836,7
108842,3
148078,5
113259,5
146153,3
116407,3
107569,2
59663,5
39259,1
43860,3
112486,3
123964,3
131789,4
125191,2
67598,2
87155,7
125777,7
109960,6
69198,0
12349,2
1684,5
66648,6
129675,3
146988,1
140421,7
85484,2
120778,4
64591,5
10806,6
56800,0
65040,0
85347,0
26464,2
122360,2
127541,1
59719,5
19689,6
85421,6
81554,4
113034,3
64859,1
134826,3
39659,6
122153,1
97585,2
80696,5
19890,5
27454,1
108837,3
78984,3
137567,7
109711,1
60777,5
47072,0
45391,4
145041,0
73820,1
57820,3
154308,3
106876,7
120207,6
115762,7
10805,6
89815,0
42247,5
62449,6
88900,7
64542,0
107584,2
132455,2
19758,6
18145,6
107476,7
111388,6
20376,4
105144,7
133835,5
82778,3
75862,2
85953,6
23014,2
126017,4
22091,3
64332,0
56799,0
43593,5
122088,7
22095,0
207,2
108307,2
73343,0
64659,7
110110,0
139935,0
86140,1
114198,7
142552,6
87324,6
56888,1
126673,7
114051,3
83898,1
40230,2
55101,3
38830,5
137898,3
31356,2
123973,3
138410,2
126014,4
148606,6
86484,4
67760,6
7712,2
79986,2
56797,0
12486,2
56031,1
104282,0
109535,0
80686,5
126719,4
98669,5
54623,7
108026,4
53589,2
133433,4
145748,3
65777,0
73566,2
114386,0
95912,3
113311,7
112483,3
148302,1
16880,3
29745,1
86725,1
111147,4
36245,0
107593,2
69765,2
52449,4
42751,6
90993,3
134444,4
7495,7
112485,3
11682,5
134643,1
54469,5
134949,5
47201,1
57360,1
87430,7
130370,6
110774,3
146018,4
61591,6
42135,1
110623,1
109445,2
107535,4
52042,6
7711,2
127191,2
63117,7
87645,0
96728,2
6439,3
2097,2
85837,0
30050,3
114293,0
75376,3
111372,6
144543,2
30041,3
1704,2
131952,5
59721,5
37859,7
116101,4
56693,5
75937,3
24418,3
14734,7
142529,2
124154,1
144487,1
145183,4
75908,7
21676,6
105914,2
36526,7
142566,5
145757,0
6363,5
51291,6
4778,7
82915,4
66405,7
125314,5
34258,1
115011,4
40147,1
126295,7
139936,0
113022,6
74393,1
110107,0
123977,3
94631,6
110928,2
9560,7
33465,7
129962,7
54496,1
51157,1
121915,5
117887,7
115698,0
85308,6
95727,4
4070,5
64517,3
129049,6
71371,7
62748,6
111227,4
111398,6
119379,1
133837,5
113274,5
117885,7
62595,5
92538,2
38887,1
44853,1
26653,0
72781,3
108883,4
84056,1
68531,3
24423,3
117252,4
85955,6
39188,1
33538,7
113027,6
126521,1
147886,3
154413,6
30519,0
70005,1
128711,7
113969,4
144741,3
119578,1
64630,3
74908,7
57628,1
124480,6
81781,4
47073,0
91187,5
122107,1
112314,7
11763,3
59666,5
87641,0
715,2
21860,7
107021,3
7374,1
122359,2
145002,2
108493,3
56641,3
108423,0
85691,2
122474,6
116344,0
3265,2
123899,2
38965,1
62753,6
91788,2
89196,3
52129,5
124509,1
120309,4
11503,2
97590,2
54159,4
121976,1
70813,7
137423,7
107028,3
119580,1
93712,2
1649,6
141284,4
142574,5
52634,0
35444,1
108884,4
137426,7
51785,0
3273,2
11206,0
139117,7
113282,5
66650,6
133544,4
111391,6
85317,0
4777,7
124870,1
18039,5
114398,7
117670,5
127209,4
12067,2
10527,1
676,3
116242,0
39291,0
90828,6
107596,2
108841,3
125159,0
34484,2
3920,2
91315,3
122683,7
63161,1
12351,2
81071,1
24748,5
96731,2
135337,6
58225,7
113035,3
114544,0
48990,7
138581,0
133972,4
132140,5
104279,0
116833,7
105683,3
118738,2
60758,5
131326,4
53586,2
79593,2
14578,4
124555,0
133537,4
144587,6
51992,5
6382,5
149750,6
130016,7
56648,7
97961,0
127194,2
142359,3
23155,5
36997,3
146458,0
114415,7
38365,5
99441,7
87971,2
100972,0
38783,5
132424,1
132963,3
56274,6
87377,0
70303,0
26583,1
62185,5
123505,0
91625,0
113031,3
85485,2
131934,5
122999,0
149712,4
48456,6
149842,1
69827,3
42019,0
75317,6
14320,5
78850,3
1278,1
121664,4
137174,4
109685,3
91319,3
46611,1
43585,5
23063,1
38399,2
122084,7
76077,5
111222,4
98670,5
709,5
3766,7
123762,4
93074,2
152568,4
134962,5
95310,7
121734,6
108427,6
98206,0
13927,2
108421,0
115294,4
106629,4
126522,1
73761,5
112490,0
124754,0
110172,2
44849,1
113277,5
36659,0
71885,1
116735,4
6385,5
72076,0
121346,1
149140,4
85950,6
116099,4
24366,5
114236,4
114041,3
56029,0
85310,6
109900,2
98681,5
695,3
8261,2
116455,2
88873,2
113203,1
61742,6
31041,0
115888,4
54160,4
107429,0
70657,3
118000,1
6440,3
125195,2
114036,3
134359,0
3840,7
46068,1
124996,7
84139,1
134824,3
62592,5
85039,0
59078,7
148210,2
24428,3
110711,1
133977,4
14739,7
23505,0
146017,4
129816,5
56640,3
126398,6
62750,6
52953,2
120303,4
142081,0
26012,3
63755,3
38312,1
91164,6
22481,6
117612,4
112209,4
82929,4
133803,2
145553,2
132134,0
116261,1
142533,5
10186,5
144552,2
126232,4
141566,3
126400,6
110085,3
26629,0
66641,6
140344,0
139772,4
114371,4
19415,6
76659,0
32001,7
84159,2
124470,7
147265,3
114066,0
75788,7
38560,5
154306,3
133798,2
4509,5
37784,1
136091,7
122362,2
53154,5
118058,4
98625,3
99364,5
64841,6
68854,2
121452,0
24371,5
111379,6
80776,5
6469,5
1720,7
116873,2
32081,7
43030,5
107912,0
11671,5
80697,5
85482,2
130989,4
9555,7
116388,3
57629,1
122810,6
75748,3
82462,7
114292,0
135220,5
27552,6
87106,4
10447,2
83509,6
45151,0
134981,2
91868,7
83600,4
39298,7
120112,6
116883,2
139003,4
129185,4
145780,7
82932,4
113564,1
55711,7
111149,4
12048,2
59687,5
117942,5
113267,5
43535,5
13928,2
15540,1
151404,0
10383,2
123868,7
68838,2
129391,6
67457,1
111015,4
120317,4
10443,2
141139,4
12174,3
108879,4
124231,1
64247,1
145556,2
6406,2
145887,4
51301,1
124992,7
54482,5
137419,7
4013,2
75391,3
3909,2
16745,5
54037,6
112196,1
107189,5
149700,0
120189,6
25227,5
52950,2
136708,7
68407,1
60865,5
132138,0
138023,4
55294,6
43861,3
115891,4
62446,6
40843,0
11672,5
129620,1
75428,3
145756,0
71692,3
143060,0
127211,4
12986,2
132042,2
115927,2
105712,2
16337,6
117668,5
69768,2
19413,6
122204,1
111148,4
70654,3
84200,0
68587,0
23372,0
138020,4
129098,7
97847,0
88846,2
52447,4
68680,0
145068,7
6379,5
70773,3
120325,4
12355,2
133770,1
65037,0
25063,1
62196,5
71622,7
66638,0
89179,3
75440,4
52649,0
4022,7
108967,7
108459,6
38326,5
130693,7
66636,0
59373,7
7709,2
120188,6
108314,1
154307,3
87069,0
119095,1
18037,5
42851,7
63804,3
115290,4
141182,6
126512,1
120179,6
52380,6
4520,0
89445,3
59562,7
84097,0
124917,0
111153,4
93983,7
27667,0
128710,7
72785,3
146961,2
143039,1
85427,6
133571,4
140262,0
135363,7
3271,2
72074,0
32330,6
124877,4
49473,6
82919,4
109963,6
113276,5
83717,3
110778,3
119993,3
14571,4
148246,7
80765,5
137631,7
132677,4
115761,7
129742,0
115269,5
123494,2
121658,4
145003,2
25670,5
119988,3
125291,0
27551,6
137417,7
7491,3
87325,6
20362,4
92873,1
142517,2
28266,7
137725,7
57164,2
114069,4
121869,7
129090,7
43621,2
109468,7
85422,6
114048,3
36986,3
115771,4
113933,6
117172,4
97570,3
86038,4
108968,7
142433,4
142402,7
98580,3
39875,1
67766,2
51269,6
27945,1
99436,7
125826,4
116390,3
118734,0
85038,0
40241,2
33221,0
997,1
140261,0
128927,3
127268,6
85951,6
146879,0
12189,0
130944,2
107951,5
107031,3
108230,0
146724,3
90618,4
105919,2
141618,0
75417,3
4788,7
11544,1
94033,4
75429,4
43883,1
116736,4
113016,6
14603,5
109106,1
10439,2
10676,7
118068,4
81083,2
111226,4
108308,2
48491,5
134052,0
43886,1
25215,5
140584,5
136466,3
14576,4
91162,6
41019,5
34994,1
26642,7
38450,1
707,5
105022,1
84095,0
3537,6
40655,4
11787,3
113272,5
993,7
81037,2
141141,4
126412,4
134943,5
108867,5
28072,7
139521,2
126290,4
65752,3
26904,0
116757,4
114047,3
108477,4
11794,3
113702,1
48489,5
99419,7
133943,4
111936,3
130955,2
4072,5
111935,3
99261,0
40985,7
138212,3
19073,6
145729,3
68821,7
111368,6
69788,1
126225,1
148430,5
150265,4
91084,0
43029,5
91160,6
64515,3
113265,5
126773,0
114534,4
120770,4
49061,1
52040,6
108839,3
145020,7
115273,5
128619,4
24425,3
57439,6
87098,4
13578,1
107598,2
91755,0
105413,0
11778,3
101873,1
54466,5
74421,2
136465,3
25066,0
108471,4
81565,4
33064,0
69204,0
51479,1
56249,6
125239,1
44169,1
42659,2
61008,2
91791,2
118059,4
14590,4
67784,3
141903,6
123501,0
73585,2
84743,7
68897,0
123932,0
58169,6
7376,1
148031,3
121866,7
12061,2
124892,1
32337,6
54753,3
127186,6
86118,6
27549,6
126215,4
134443,4
125778,7
127911,6
54475,5
52126,5
137167,4
11199,6
63224,6
99093,3
121657,4
134586,4
137632,7
142129,2
127869,5
107426,0
98551,3
71175,3
146639,2
87967,2
136709,7
1443,1
45387,4
12691,5
57661,7
20364,4
54150,4
71506,0
14742,7
134823,3
32340,6
11791,3
43844,3
131422,3
5169,2
118987,1
89486,2
82918,4
82920,4
120773,4
121663,4
67764,2
113946,2
115700,0
44803,1
40121,1
48367,7
32325,6
37538,1
86795,7
137166,4
135372,7
136449,3
61453,3
131020,3
99095,3
71937,7
55809,0
72513,7
78213,2
87097,4
80751,5
97589,2
88867,2
67233,3
83437,2
64627,3
80753,5
143058,0
148610,6
27456,1
114268,3
75310,6
136323,0
148112,4
29721,3
10670,7
40235,2
131935,5
4848,5
13804,3
1259,1
57639,2
108487,3
106463,7
22315,5
48463,0
10682,2
2099,6
110648,4
80835,0
12482,2
153452,6
109447,2
112768,0
30230,3
73467,6
97962,0
96408,7
33049,2
131327,4
116881,0
106339,2
4095,5
144942,6
138217,3
149776,1
41714,1
82157,4
119413,1
667,5
82630,5
43697,5
77519,1
87158,0
133553,4
14733,7
139995,0
57892,7
75430,4
121739,6
48317,1
62189,5
145608,7
55783,0
74960,1
134389,6
139687,1
38893,1
123934,0
126587,4
2012,1
131978,7
133970,4
24363,5
11782,3
119582,1
122003,1
114238,4
136994,5
38878,0
123645,3
64631,3
126516,1
99135,0
55149,0
133444,4
39661,6
14063,0
21087,2
47032,7
12376,6
41983,4
49030,2
107534,4
1075,1
80004,2
45520,2
97841,1
68600,3
44801,1
69564,3
56802,0
142083,3
26174,6
21672,6
75762,0
110436,2
67557,7
147956,7
129875,5
6354,5
20424,1
138053,7
38522,7
126186,4
36380,0
127181,6
51954,0
40725,0
43063,1
131567,1
138061,7
106568,7
122355,2
35535,7
54621,7
82505,2
96729,2
39316,1
112587,1
59678,5
124392,7
98236,4
142086,3
136928,1
131476,4
1087,7
123938,0
29740,1
72215,0
125190,2
57442,1
69223,0
61011,2
56499,3
96401,7
105715,2
60875,5
64789,6
55827,5
28260,7
97980,3
106522,1
118384,7
92881,1
146726,3
38435,7
23172,7
46024,7
43596,5
91318,3
105664,0
95908,3
140259,0
138282,7
134928,5
113037,3
18031,5
82916,4
123096,2
113934,6
1069,1
134948,5
135375,7
108473,4
114049,3
153956,6
64628,3
113036,3
72786,3
67470,0
98656,5
91329,7
120775,4
114412,7
127276,6
113264,5
110106,0
63208,2
80003,2
46841,6
67500,1
121654,4
57344,1
94465,3
53152,5
26902,0
12064,2
125816,4
121593,6
89477,2
84757,7
98666,5
110451,5
114200,7
59680,5
58117,6
116453,2
123004,0
129043,4
22000,6
71250,3
132792,6
68839,2
119940,3
113973,0
131913,4
12058,2
124201,7
127495,4
110108,0
40908,1
115471,4
120322,4
152262,5
3908,2
128811,4
90987,3
118484,1
148187,2
54236,6
80772,5
42238,5
147268,3
127205,6
139663,1
140790,2
4846,5
68898,0
62193,5
68579,1
32218,0
10807,6
144477,2
44850,1
43766,5
133576,4
85792,7
107249,5
20704,6
127190,2
107953,5
136468,3
120468,0
103522,4
29039,0
114199,7
56468,5
53299,5
52118,5
73169,2
114416,7
138414,2
90529,4
122086,7
13711,0
51784,0
46079,1
128477,6
108031,7
76069,5
120307,4
128441,3
113970,0
38780,5
29351,5
74959,1
100497,0
40232,2
73123,0
65064,0
38888,1
115271,5
75925,3
109686,3
47665,6
81491,4
3904,2
98202,0
75401,3
134930,5
40657,4
142132,2
78833,3
73170,2
138070,6
80351,5
73369,0
96402,7
3921,2
138021,4
114072,4
20372,4
10673,7
150288,3
97958,0
99439,7
102195,7
54664,6
75763,0
46733,6
88892,2
108961,7
110611,1
59708,5
97989,3
127192,2
134959,5
69193,0
133294,1
28553,0
118489,1
62001,3
85823,0
119897,4
137724,7
98613,3
141875,0
127330,7
144472,2
120150,1
122143,1
150073,5
142358,3
78843,3
133102,4
122498,6
6779,2
72068,0
43586,5
92292,2
107187,5
4068,2
63065,0
71822,0
116733,4
135990,0
38821,5
142565,5
2,3
88879,2
124518,1
64408,5
31999,7
144215,3
142947,7
47077,0
64864,1
95722,4
98251,7
149623,3
48437,0
108881,4
38900,1
123000,0
95535,7
48815,2
110264,3
31889,5
75379,3
30487,6
109350,7
71157,3
138319,7
149075,6
52001,5
113268,5
119942,3
110630,1
96166,5
148132,4
148,1
57663,7
75844,2
14569,4
63470,7
116068,0
127865,5
116465,1
85822,0
115769,4
60048,5
42240,5
63757,3
17632,5
75374,3
123147,3
149139,4
30198,1
60757,5
116868,4
93716,2
97547,0
59688,5
82893,2
114395,7
121320,3
113334,0
76076,5
1680,5
63289,4
3708,2
118257,1
137211,7
73764,5
54479,5
52946,2
64854,1
80793,0
110634,7
141297,4
86721,1
133450,4
126300,7
34003,1
127155,1
66469,1
133580,4
7386,1
68601,3
141874,0
106954,7
108970,7
87099,4
147780,0
96692,2
52452,4
38899,1
29961,3
43588,5
122627,4
85593,6
43016,5
574,7
32433,0
96627,1
49073,1
3905,2
127280,6
10375,1
141179,6
148287,6
107956,5
71244,3
17610,5
55549,3
145703,6
107250,5
71508,0
110777,3
75314,6
118085,1
45475,7
76078,5
75436,4
112487,3
126588,4
75435,4
85693,2
76073,5
67308,0
18607,7
88854,2
55233,5
43608,1
97848,0
16820,7
107248,5
132589,1
40659,4
146481,7
97283,4
66637,0
88959,7
72149,1
121737,6
68354,6
694,3
119027,1
144214,3
143307,4
54703,2
47193,1
75377,3
99501,3
37131,0
91894,1
56639,3
7011,0
133436,4
128760,0
7393,1
38894,1
91443,2
97887,7
51004,5
10435,1
127871,5
108418,0
70206,3
146687,3
12109,5
16339,6
46711,1
98701,7
89846,3
115922,2
65265,1
93981,5
127360,5
56645,7
111416,0
113512,7
36273,5
64625,3
130711,3
73522,7
28477,6
90526,4
129188,4
120470,0
38820,5
117970,1
6674,1
68872,1
21587,6
69785,1
142535,5
26651,0
116882,0
97216,2
126670,7
130170,3
43022,5
116487,4
80005,2
105142,7
107050,6
74371,1
13708,0
68683,0
24218,1
56695,5
149727,4
122675,4
109904,2
121317,3
38828,5
70768,3
72456,7
86680,3
24901,1
94099,7
54234,6
115772,4
141292,4
46844,6
22472,6
97041,3
126557,1
42236,5
4519,0
85835,0
26659,0
98031,5
21404,6
57540,0
54735,7
114545,0
57371,4
38886,1
136275,7
148208,2
103523,4
64334,0
36257,0
107391,7
104434,1
11770,3
107910,0
148514,6
43592,5
91157,6
20818,1
59667,5
150062,2
40141,7
104009,2
122959,1
130948,2
145043,1
15770,0
152543,3
44795,1
130933,4
54465,5
55572,3
40986,7
37725,7
42045,3
78848,3
42844,7
66646,6
23371,2
126409,4
122630,4
115125,1
29243,6
30120,1
89841,3
66644,6
44802,1
40134,7
43518,5
27610,5
113453,0
46736,6
123442,3
86761,7
111401,6
97569,3
76375,1
75375,3
101864,1
108845,3
119941,3
6782,2
64364,6
96738,5
54667,6
122132,1
139110,2
148613,6
112975,4
41965,7
133445,4
11919,3
67357,6
72738,7
52646,0
119026,1
42017,5
10250,4
115470,4
6675,1
45126,6
3538,6
6519,7
73309,7
53229,6
85598,6
114234,4
15487,5
97697,3
60857,5
57175,2
129399,7
64523,3
126185,4
134631,1
108290,7
55285,6
134801,0
93523,0
64520,3
105673,0
12526,3
149777,1
108843,3
47471,7
130682,7
113260,5
113949,2
66483,1
113810,6
40239,2
69781,7
116383,1
72612,2
26022,3
114403,7
14580,4
114413,7
92573,1
60754,5
4450,2
14391,3
9505,1
56460,6
62164,6
141299,4
124461,7
114074,4
24427,3
95725,4
63258,2
125819,4
99373,5
115263,5
123968,3
38818,5
140923,0
115288,4
125002,7
125238,1
133454,4
143237,6
44854,1
50539,7
113360,2
73821,1
998,1
72787,3
51261,6
73773,5
29037,0
139491,4
73822,1
123094,2
135989,0
123976,3
125003,7
52045,6
74942,2
20366,4
148537,7
19425,6
3720,7
45515,2
86417,7
128668,3
26016,3
118012,1
111230,4
112529,7
38785,5
95308,7
15773,0
6387,5
123978,3
69210,0
87154,7
113701,5
21085,0
821,6
75419,3
115268,5
81600,4
122354,2
46717,1
128886,4
47670,6
73763,5
26655,0
124875,4
17496,3
49857,2
12514,2
124483,6
11299,3
142532,2
52124,5
130136,0
6390,5
143303,4
108494,3
41820,6
145259,7
4017,2
44355,1
41054,1
110441,2
145189,4
25104,6
139773,4
14735,7
111389,6
56796,0
39665,6
110205,1
41192,2
73342,0
104283,0
123487,4
83790,7
69181,6
133563,4
109203,7
98302,5
72146,1
116029,0
64035,7
133579,4
68851,2
64521,3
148584,6
1683,5
121922,5
38892,1
55436,6
130709,3
108420,0
142080,0
42442,7
63044,7
145475,4
13707,0
133562,4
145027,7
40234,2
117057,1
105412,0
135342,6
105719,1
118891,2
126749,2
26643,7
71510,0
117610,4
459,7
109670,3
29041,0
107433,0
152261,5
107185,5
33415,5
19439,3
64866,1
13930,2
98573,3
92868,7
53807,7
74380,1
28483,6
59684,5
63226,6
85290,0
96759,7
44951,5
131932,5
85487,2
118504,1
130923,0
23015,2
83440,2
90617,4
64005,6
89816,0
142564,5
27802,6
10521,1
13709,0
56516,2
94034,4
84009,2
48293,0
133638,2
136138,2
111933,0
44952,5
121987,1
144945,6
126668,7
126221,1
35443,2
21058,1
121313,3
66482,1
127559,7
72059,2
19673,5
18032,5
130702,3
72130,3
51271,6
39484,1
38961,6
72075,0
68573,1
10808,6
97986,3
4510,5
148305,1
36322,2
97407,1
45154,0
21842,0
52502,2
28692,7
52947,2
40984,7
128813,4
89847,3
119193,6
110105,0
128484,6
96678,3
140788,2
85318,0
48492,5
130131,0
71096,0
69766,2
68540,1
36435,0
30056,3
11334,1
126782,2
85963,2
116449,2
27975,5
139994,0
109355,7
60331,1
107025,3
140564,0
138038,6
18876,1
1644,6
65077,5
113261,5
96399,7
13220,6
92125,6
132040,2
97845,0
127296,6
125156,0
46159,0
142551,6
113284,5
3274,2
73318,7
113033,3
138025,4
26466,2
152324,6
20050,7
95914,3
150267,4
137900,3
59673,5
118957,1
38901,1
115699,0
141901,6
40842,0
72289,7
146149,3
63936,1
58334,7
127867,5
145728,3
122626,4
5158,2
107659,7
114391,0
104062,7
44792,1
57640,2
74385,1
52639,0
61452,3
134923,5
110450,5
123504,0
120462,0
105918,2
140043,7
35007,1
67660,7
80001,2
73580,2
62191,5
66757,4
122510,4
133443,4
72927,1
4507,5
10698,3
129400,5
122832,0
145711,6
75431,4
5156,2
86037,4
27195,5
16354,7
7526,6
51203,1
8208,7
27177,0
12052,2
41573,4
143319,7
138579,0
10679,2
19422,6
134932,5
105685,3
39900,1
108774,3
93518,0
138010,7
132962,3
133016,0
48015,7
29045,6
4091,5
76079,5
777,7
49441,7
107583,2
28481,6
129268,7
139991,0
122800,6
142531,2
56465,5
123003,0
98555,3
87968,2
125818,4
38826,5
45125,6
47069,0
97987,3
110207,1
129052,6
115292,4
3761,7
113280,5
81782,4
12487,2
127494,4
105408,0
113574,7
69726,7
126407,6
134449,4
81612,4
40598,1
73792,6
130367,6
123099,2
72476,6
131166,7
7529,6
11916,3
92508,7
17606,5
126297,7
1277,1
24430,3
108868,5
135986,0
33460,7
45521,2
117632,2
54480,5
37136,6
146713,3
65234,1
54335,0
108527,0
154414,6
3725,7
62671,0
111413,0
107182,5
129889,5
122504,6
138071,6
78839,3
131657,7
126675,7
142666,3
29813,7
36144,0
14869,0
70207,3
131773,6
113822,7
64248,1
38884,1
148120,4
68551,1
126899,0
108019,4
24521,1
94803,0
127358,5
121653,4
29742,1
94638,6
69196,0
119830,4
69211,0
91183,5
148099,1
120769,4
152258,5
108500,3
139937,0
133015,0
82507,2
47661,2
69002,1
141878,7
69209,0
126189,4
11792,3
83791,7
141876,4
40242,2
93943,6
117611,4
148066,5
76072,5
133681,4
134073,2
52125,5
22094,3
142538,5
99411,7
63733,3
125182,2
38827,5
116239,0
90616,4
134939,5
69202,0
58540,7
75746,3
70301,0
107850,3
70425,6
133447,4
55286,6
21232,6
52860,1
38898,1
63287,4
74392,1
63900,3
56805,0
213,6
66643,6
33070,5
98627,3
86039,4
52579,3
64860,1
47510,7
36272,5
50276,2
57274,1
126489,2
120471,0
108304,2
29587,3
32021,7
52648,0
111386,6
4073,5
141617,0
